75	32.987
76	32.987
77	33.2468
78	33.5065
79	33.2468
80	33.2468
81	32.987
82	32.987
83	33.2468
84	32.987
85	33.2468
86	33.2468
87	32.987
88	32.987
89	33.2468
90	33.5065
91	33.2468
92	32.987
93	32.987
94	33.2468
95	33.5065
96	33.2468
97	32.987
98	32.987
99	33.2468
100	33.2468
101	33.2468
102	32.987
103	32.987
104	33.2468
105	33.2468
106	33.2468
107	32.987
108	32.7273
109	33.2468
110	33.2468
111	33.2468
112	32.7273
113	32.7273
114	33.5065
115	33.7662
116	33.5065
117	33.2468
118	33.2468
119	32.987
120	32.987
121	33.5065
122	33.5065
123	33.5065
124	33.2468
125	33.2468
126	32.7273
127	32.987
128	33.2468
129	33.5065
130	33.5065
131	32.987
132	32.987
133	33.2468
134	33.5065
135	33.5065
136	32.987
137	33.2468
138	33.2468
139	33.2468
140	32.987
141	32.987
142	33.2468
143	33.2468
144	33.2468
145	32.987
146	32.7273
147	33.5065
148	33.5065
149	33.5065
150	32.987
151	32.987
152	33.2468
153	33.2468
154	33.5065
155	32.987
156	32.987
157	33.2468
158	33.2468
159	33.2468
160	33.2468
161	32.987
162	32.7273
163	33.2468
164	33.2468
165	33.5065
166	33.2468
167	32.987
168	32.987
169	33.2468
170	33.5065
171	33.5065
172	32.987
173	32.987
174	33.2468
175	33.5065
176	33.2468
177	33.2468
178	33.2468
179	32.987
180	32.987
181	33.2468
182	33.2468
183	33.2468
184	32.7273
185	32.7273
186	33.2468
187	33.7662
188	33.5065
189	33.2468
190	33.2468
191	32.987
192	32.987
193	33.5065
194	33.7662
195	33.5065
196	33.5065
197	33.2468
198	32.987
199	32.987
200	33.5065
201	33.5065
202	33.5065
203	33.2468
204	32.987
205	32.987
206	33.5065
207	33.5065
208	33.2468
209	32.987
210	32.987
211	33.2468
212	33.5065
213	33.2468
214	32.987
215	33.2468
216	33.5065
217	33.5065
218	33.2468
219	32.987
220	32.987
221	33.5065
222	33.5065
223	33.2468
224	33.2468
225	33.2468
